24/12/2017,14:35,2711.14
24/12/2017,14:40,2694.39
24/12/2017,14:45,2689.78
24/12/2017,14:50,2672.07
24/12/2017,14:55,2645.52
24/12/2017,15:00,2646.35
24/12/2017,15:05,2625.36
24/12/2017,15:10,2603.51
24/12/2017,15:15,2610.31
24/12/2017,15:20,2580.85
24/12/2017,15:25,2576.76
24/12/2017,15:30,2575.49
24/12/2017,15:35,2580.19
24/12/2017,15:40,2540.33
24/12/2017,15:45,2558.03
24/12/2017,15:50,2546.74
24/12/2017,15:55,2557.83
24/12/2017,16:00,2543.21
24/12/2017,16:05,2550.13
24/12/2017,16:10,2554.94
24/12/2017,16:15,2555.25
24/12/2017,16:20,2508.26
24/12/2017,16:25,2539.79
24/12/2017,16:30,2546.18
24/12/2017,16:35,2545.88
24/12/2017,16:40,2537.59
24/12/2017,16:45,2566.8
24/12/2017,16:50,2567.83
24/12/2017,16:55,2565.29
24/12/2017,17:00,2599.61
24/12/2017,17:05,2628.63
24/12/2017,17:10,2645.67
24/12/2017,17:15,2679.26
24/12/2017,17:20,2678.84
24/12/2017,17:25,2709.8
24/12/2017,17:30,2745.02
24/12/2017,17:35,2776.79
24/12/2017,17:40,2825.27
24/12/2017,17:45,2887.5
24/12/2017,17:50,2899.72
24/12/2017,17:55,2954.31
24/12/2017,18:00,2975.76
24/12/2017,18:05,2977.34
24/12/2017,18:10,2982
24/12/2017,18:15,2987.6
24/12/2017,18:20,3014.49
24/12/2017,18:25,3008.77
24/12/2017,18:30,2997.85
24/12/2017,18:35,2992.14
24/12/2017,18:40,2987.18
24/12/2017,18:45,3004.49
24/12/2017,18:50,2989
24/12/2017,18:55,2970.09
24/12/2017,19:00,2963.09
24/12/2017,19:05,2969.03
24/12/2017,19:10,2989.65
24/12/2017,19:15,2939.56
24/12/2017,19:20,2923.65
24/12/2017,19:25,2939.74
24/12/2017,19:30,2893.04
24/12/2017,19:35,2914.34
24/12/2017,19:40,2884.44
24/12/2017,19:45,2871.14
24/12/2017,19:50,2853.28
24/12/2017,19:55,2816
24/12/2017,20:00,2807.11
24/12/2017,20:05,2774.95
24/12/2017,20:10,2744.96
24/12/2017,20:15,2743.83
24/12/2017,20:20,2743.81
24/12/2017,20:25,2731.33
24/12/2017,20:30,2716.06
24/12/2017,20:35,2695.31
24/12/2017,20:40,2691.18
24/12/2017,20:45,2681.88
24/12/2017,20:50,2659.6
24/12/2017,20:55,2627.03
24/12/2017,21:00,2576.53
24/12/2017,21:05,2549.08
24/12/2017,21:10,2522.85
24/12/2017,21:15,2512.4
24/12/2017,21:20,2511.98
24/12/2017,21:25,2495.23
24/12/2017,21:30,2491.56
24/12/2017,21:35,2454.1
24/12/2017,21:40,2428.34
24/12/2017,21:45,2448.54
24/12/2017,21:50,2412.11
24/12/2017,21:55,2410.14
24/12/2017,22:00,2368.37
24/12/2017,22:05,2351.16
24/12/2017,22:10,2318.71
24/12/2017,22:15,2293.7
24/12/2017,22:20,2249.06
24/12/2017,22:25,2235.33
24/12/2017,22:30,2233.06
24/12/2017,22:35,2217.44
24/12/2017,22:40,2162.05
24/12/2017,22:45,2139.86
24/12/2017,22:50,2132.26
24/12/2017,22:55,2109.21
24/12/2017,23:00,2080.54
24/12/2017,23:05,2034.18
24/12/2017,23:10,2011.95
24/12/2017,23:15,1974.22
24/12/2017,23:20,1941.93
24/12/2017,23:25,1923.64
24/12/2017,23:30,1894.57
24/12/2017,23:35,1873.14
24/12/2017,23:40,1835.83
24/12/2017,23:45,1828.75
24/12/2017,23:50,1811.11
24/12/2017,23:55,1783.58
25/12/2017,00:00,1767.05
25/12/2017,00:05,1750.56
25/12/2017,00:10,1718.59
25/12/2017,00:15,1703.1
25/12/2017,00:20,1683.57
25/12/2017,00:25,1666.93
25/12/2017,00:30,1648.93
25/12/2017,00:35,1632.14
25/12/2017,00:40,1612.36
25/12/2017,00:45,1604.6
25/12/2017,00:50,1591.7
25/12/2017,00:55,1581.06
25/12/2017,01:00,1573
25/12/2017,01:05,1554.58
25/12/2017,01:10,1540.78
25/12/2017,01:15,1522.46
25/12/2017,01:20,1525.37
25/12/2017,01:25,1515.72
25/12/2017,01:30,1506.43
25/12/2017,01:35,1496.61
25/12/2017,01:40,1486.28
25/12/2017,01:45,1483.95
25/12/2017,01:50,1473.88
25/12/2017,01:55,1468.32
25/12/2017,02:00,1468.57
25/12/2017,02:05,1458.85
25/12/2017,02:10,1462.25
25/12/2017,02:15,1443.84
25/12/2017,02:20,1442.73
25/12/2017,02:25,1441.83
25/12/2017,02:30,1437.27
25/12/2017,02:35,1433.03
25/12/2017,02:40,1423.58
25/12/2017,02:45,1427.92
25/12/2017,02:50,1426.67
25/12/2017,02:55,1423.52
25/12/2017,03:00,1423.27
25/12/2017,03:05,1410.3
25/12/2017,03:10,1416.89
25/12/2017,03:15,1416.63
25/12/2017,03:20,1414.63
25/12/2017,03:25,1419.6
25/12/2017,03:30,1415.26
25/12/2017,03:35,1419.23
25/12/2017,03:40,1421.98
25/12/2017,03:45,1414.14
25/12/2017,03:50,1423.24
25/12/2017,03:55,1423.97
25/12/2017,04:00,1430.29
25/12/2017,04:05,1435.88
25/12/2017,04:10,1446.89
25/12/2017,04:15,1452.08
25/12/2017,04:20,1462.26
25/12/2017,04:25,1471.58
25/12/2017,04:30,1475.35
25/12/2017,04:35,1488.28
25/12/2017,04:40,1503.24
25/12/2017,04:45,1512.87
25/12/2017,04:50,1530.63
25/12/2017,04:55,1543.24
25/12/2017,05:00,1559.03
25/12/2017,05:05,1591.78
25/12/2017,05:10,1613.05
25/12/2017,05:15,1639.64
25/12/2017,05:20,1669.24
25/12/2017,05:25,1690.41
25/12/2017,05:30,1726.85
25/12/2017,05:35,1742.86
25/12/2017,05:40,1779.51
25/12/2017,05:45,1825.97
25/12/2017,05:50,1850.91
25/12/2017,05:55,1870.49
25/12/2017,06:00,1928.06
25/12/2017,06:05,1976.95
25/12/2017,06:10,2013.12
25/12/2017,06:15,2075.45
25/12/2017,06:20,2093.12
25/12/2017,06:25,2140.13
25/12/2017,06:30,2181.29
25/12/2017,06:35,2216.41
25/12/2017,06:40,2251.37
25/12/2017,06:45,2298.96
25/12/2017,06:50,2382.5
25/12/2017,06:55,2403.4
25/12/2017,07:00,2451.46
25/12/2017,07:05,2515.25
25/12/2017,07:10,2534.16
25/12/2017,07:15,2605.44
25/12/2017,07:20,2678.96
25/12/2017,07:25,2763.6
25/12/2017,07:30,2809.86
25/12/2017,07:35,2871.73
25/12/2017,07:40,2920.75
25/12/2017,07:45,2968.22
25/12/2017,07:50,3019.65
25/12/2017,07:55,3087.24
25/12/2017,08:00,3108.29
25/12/2017,08:05,3157.21
25/12/2017,08:10,3156.6
25/12/2017,08:15,3219.26
25/12/2017,08:20,3255.62
25/12/2017,08:25,3295.33
25/12/2017,08:30,3303.59
25/12/2017,08:35,3344.43
25/12/2017,08:40,3360.82
25/12/2017,08:45,3376.04
25/12/2017,08:50,3387
25/12/2017,08:55,3386.33
25/12/2017,09:00,3419.68
25/12/2017,09:05,3419.79
25/12/2017,09:10,3471.8
25/12/2017,09:15,3502.12
25/12/2017,09:20,3522.77
25/12/2017,09:25,3573.8
25/12/2017,09:30,3611.28
25/12/2017,09:35,3647.23
25/12/2017,09:40,3693.23
25/12/2017,09:45,3714.19
25/12/2017,09:50,3735.04
25/12/2017,09:55,3738.57
25/12/2017,10:00,3782.26
25/12/2017,10:05,3752.49
25/12/2017,10:10,3773.23
25/12/2017,10:15,3798.85
25/12/2017,10:20,3784.81
25/12/2017,10:25,3819.72
25/12/2017,10:30,3827.03
25/12/2017,10:35,3830.39
25/12/2017,10:40,3809.62
25/12/2017,10:45,3801.55
25/12/2017,10:50,3833.56
25/12/2017,10:55,3808.12
25/12/2017,11:00,3806.95
25/12/2017,11:05,3810.15
25/12/2017,11:10,3760.73
25/12/2017,11:15,3751.61
25/12/2017,11:20,3745.49
25/12/2017,11:25,3751.69
25/12/2017,11:30,3710.42
25/12/2017,11:35,3681.25
25/12/2017,11:40,3656.77
25/12/2017,11:45,3667.92
25/12/2017,11:50,3652
25/12/2017,11:55,3628.08
25/12/2017,12:00,3621.39
25/12/2017,12:05,3604.26
25/12/2017,12:10,3552.37
25/12/2017,12:15,3541.81
25/12/2017,12:20,3519.71
25/12/2017,12:25,3506.08
25/12/2017,12:30,3498.86
25/12/2017,12:35,3464.68
25/12/2017,12:40,3416.4
25/12/2017,12:45,3384.65
25/12/2017,12:50,3373.32
25/12/2017,12:55,3316.36
25/12/2017,13:00,3249.24
25/12/2017,13:05,3112.27
25/12/2017,13:10,3103.14
25/12/2017,13:15,3010.81
25/12/2017,13:20,2977.03
25/12/2017,13:25,2955.47
25/12/2017,13:30,2916.78
25/12/2017,13:35,2959.45
25/12/2017,13:40,2951.94
25/12/2017,13:45,2980.99
25/12/2017,13:50,2953.37
25/12/2017,13:55,2952.67
25/12/2017,14:00,2938.23
25/12/2017,14:05,2930.08
25/12/2017,14:10,2982.67
25/12/2017,14:15,2913.21
25/12/2017,14:20,2912.76
25/12/2017,14:25,2902.98
25/12/2017,14:30,2895.25
25/12/2017,14:35,2859.27
25/12/2017,14:40,2859.32
25/12/2017,14:45,2864.84
25/12/2017,14:50,2827.13
25/12/2017,14:55,2830.41
25/12/2017,15:00,2841.94
25/12/2017,15:05,2788.42
25/12/2017,15:10,2749.36
25/12/2017,15:15,2787.06
25/12/2017,15:20,2768.16
25/12/2017,15:25,2764.1
25/12/2017,15:30,2747.54
25/12/2017,15:35,2740.74
25/12/2017,15:40,2746.01
25/12/2017,15:45,2725.09
25/12/2017,15:50,2724.13
25/12/2017,15:55,2727.86
25/12/2017,16:00,2732.13
25/12/2017,16:05,2742.43
25/12/2017,16:10,2717.1
25/12/2017,16:15,2716.04
25/12/2017,16:20,2735.86
25/12/2017,16:25,2755.9
25/12/2017,16:30,2751.55
25/12/2017,16:35,2759.58
25/12/2017,16:40,2772.23
25/12/2017,16:45,2788.96
25/12/2017,16:50,2786.71
25/12/2017,16:55,2792.81
25/12/2017,17:00,2783.85
25/12/2017,17:05,2867.47
25/12/2017,17:10,2854.66
25/12/2017,17:15,2889.26
25/12/2017,17:20,2882.34
25/12/2017,17:25,2922.52
25/12/2017,17:30,2989.18
25/12/2017,17:35,2993.05
25/12/2017,17:40,3028.28
25/12/2017,17:45,3066.38
25/12/2017,17:50,3116.12
25/12/2017,17:55,3138.15
25/12/2017,18:00,3167.44
25/12/2017,18:05,3185.17
25/12/2017,18:10,3228.31
25/12/2017,18:15,3208.15
25/12/2017,18:20,3202.16
25/12/2017,18:25,3210.19
25/12/2017,18:30,3204.86
25/12/2017,18:35,3191.23
25/12/2017,18:40,3199.02
25/12/2017,18:45,3196.28
25/12/2017,18:50,3193.47
25/12/2017,18:55,3164.86
25/12/2017,19:00,3150.91
25/12/2017,19:05,3137.86
25/12/2017,19:10,3101.54
25/12/2017,19:15,3136.62
25/12/2017,19:20,3096.66
25/12/2017,19:25,3103.36
25/12/2017,19:30,3079.71
25/12/2017,19:35,3069.7
25/12/2017,19:40,3068.49
25/12/2017,19:45,3033.99
25/12/2017,19:50,3026.7
25/12/2017,19:55,3024.08
25/12/2017,20:00,2977.84
25/12/2017,20:05,2946.21
25/12/2017,20:10,2918.01
25/12/2017,20:15,2903.68
25/12/2017,20:20,2884.34
25/12/2017,20:25,2855.72
25/12/2017,20:30,2839.58
25/12/2017,20:35,2830.43
25/12/2017,20:40,2804.39
25/12/2017,20:45,2777.64
25/12/2017,20:50,2729.83
25/12/2017,20:55,2719.03
25/12/2017,21:00,2698.67
25/12/2017,21:05,2643.52
25/12/2017,21:10,2626.82
25/12/2017,21:15,2582.25
25/12/2017,21:20,2599.79
25/12/2017,21:25,2581.14
25/12/2017,21:30,2581.7
25/12/2017,21:35,2545.88
25/12/2017,21:40,2544.78
25/12/2017,21:45,2523.85
25/12/2017,21:50,2517.55
25/12/2017,21:55,2500.42
25/12/2017,22:00,2486.44
25/12/2017,22:05,2425.73
25/12/2017,22:10,2395.07
25/12/2017,22:15,2380.81
25/12/2017,22:20,2356.03
25/12/2017,22:25,2327.14
25/12/2017,22:30,2317.21
25/12/2017,22:35,2271.17
25/12/2017,22:40,2261.69
25/12/2017,22:45,2221.97
25/12/2017,22:50,2203.87
25/12/2017,22:55,2155.14
25/12/2017,23:00,2149.18
25/12/2017,23:05,2096.28
25/12/2017,23:10,2077.53
25/12/2017,23:15,2047.91
25/12/2017,23:20,2013.44
25/12/2017,23:25,1986.82
25/12/2017,23:30,1980.12
25/12/2017,23:35,1955.02
25/12/2017,23:40,1916.11
25/12/2017,23:45,1885.04
25/12/2017,23:50,1850.88
25/12/2017,23:55,1843.78
26/12/2017,00:00,1830.45
26/12/2017,00:05,1796.06
26/12/2017,00:10,1757.01
26/12/2017,00:15,1754.84
26/12/2017,00:20,1734.04
26/12/2017,00:25,1719.45
26/12/2017,00:30,1694.72
26/12/2017,00:35,1681.37
26/12/2017,00:40,1666.09
26/12/2017,00:45,1652.7
26/12/2017,00:50,1635.38
26/12/2017,00:55,1626.8
26/12/2017,01:00,1615.28
26/12/2017,01:05,1599.53
26/12/2017,01:10,1591.86
26/12/2017,01:15,1575.8
26/12/2017,01:20,1566.55
26/12/2017,01:25,1553.69
26/12/2017,01:30,1551.33
26/12/2017,01:35,1545.6
26/12/2017,01:40,1536.41
26/12/2017,01:45,1533.04
26/12/2017,01:50,1533.25
26/12/2017,01:55,1515
26/12/2017,02:00,1515.78
26/12/2017,02:05,1509.98
26/12/2017,02:10,1491.88
26/12/2017,02:15,1493.26
26/12/2017,02:20,1494.09
26/12/2017,02:25,1486.59
26/12/2017,02:30,1482.67
26/12/2017,02:35,1478.71
26/12/2017,02:40,1473.85
26/12/2017,02:45,1477.09
26/12/2017,02:50,1465.77
26/12/2017,02:55,1462.73
26/12/2017,03:00,1467.13
26/12/2017,03:05,1464.53
26/12/2017,03:10,1466.44
26/12/2017,03:15,1469.82
26/12/2017,03:20,1465.44
26/12/2017,03:25,1471.18
26/12/2017,03:30,1464.16
26/12/2017,03:35,1473.8
26/12/2017,03:40,1472.93
26/12/2017,03:45,1464.84
26/12/2017,03:50,1475.47
26/12/2017,03:55,1481.89
26/12/2017,04:00,1501.09
26/12/2017,04:05,1504.27
26/12/2017,04:10,1501.75
26/12/2017,04:15,1513.65
26/12/2017,04:20,1534.7
26/12/2017,04:25,1542.51
26/12/2017,04:30,1544.56
26/12/2017,04:35,1567.29
26/12/2017,04:40,1569.58
26/12/2017,04:45,1590.65
26/12/2017,04:50,1619.37
26/12/2017,04:55,1624.68
26/12/2017,05:00,1663.25
26/12/2017,05:05,1713.86
26/12/2017,05:10,1747.48
26/12/2017,05:15,1791.64
26/12/2017,05:20,1824.31
26/12/2017,05:25,1876.65
26/12/2017,05:30,1911.34
26/12/2017,05:35,1982.34
26/12/2017,05:40,2029.51
26/12/2017,05:45,2102.27
26/12/2017,05:50,2184.96
26/12/2017,05:55,2244.76
26/12/2017,06:00,2304.67
26/12/2017,06:05,2399.86
26/12/2017,06:10,2502.97
26/12/2017,06:15,2573.6
26/12/2017,06:20,2674.42
26/12/2017,06:25,2689.06
26/12/2017,06:30,2775.65
26/12/2017,06:35,2849.35
26/12/2017,06:40,2917.76
26/12/2017,06:45,2965.83
26/12/2017,06:50,3014.07
26/12/2017,06:55,3036.05
26/12/2017,07:00,3063.56
26/12/2017,07:05,3124.11
26/12/2017,07:10,3144.54
26/12/2017,07:15,3164.5
26/12/2017,07:20,3221.89
26/12/2017,07:25,3272.19
26/12/2017,07:30,3335.01
26/12/2017,07:35,3331.08
26/12/2017,07:40,3366.01
26/12/2017,07:45,3345.91
26/12/2017,07:50,3395.82
26/12/2017,07:55,3412.01
26/12/2017,08:00,3425.07
26/12/2017,08:05,3433.61
26/12/2017,08:10,3460.78
26/12/2017,08:15,3464.2
26/12/2017,08:20,3462.04
26/12/2017,08:25,3505.11
26/12/2017,08:30,3489.9
26/12/2017,08:35,3489.93
