time,value
00:00,1965.980
00:05,1946.400
00:10,1939.630
00:15,1907.730
00:20,1903.460
00:25,1876.300
00:30,1882.430
00:35,1869.280
00:40,1834.640
00:45,1842.770
00:50,1827.770
00:55,1803.190
01:00,1797.730
01:05,1781.310
01:10,1767.970
01:15,1751.760
01:20,1755.600
01:25,1749.870
01:30,1743.960
01:35,1660.390
01:40,1649.660
01:45,1641.810
01:50,1629.520
01:55,1626.290
02:00,1624.020
02:05,1628.910
02:10,1616.260
02:15,1606.410
02:20,1609.680
02:25,1607.390
02:30,1600.160
02:35,1609.430
02:40,1608.480
02:45,1592.950
02:50,1599.200
02:55,1603.160
03:00,1600.080
03:05,1600.340
03:10,1602.310
03:15,1602.840
03:20,1600.600
03:25,1603.010
03:30,1606.090
03:35,1612.200
03:40,1617.290
03:45,1618.570
03:50,1617.890
03:55,1623.470
04:00,1628.690
04:05,1633.420
04:10,1636.020
04:15,1649.590
04:20,1649.850
04:25,1659.470
04:30,1672.740
04:35,1682.050
04:40,1699.040
04:45,1706.320
04:50,1725.030
04:55,1737.870
05:00,1760.960
05:05,1803.300
05:10,1845.910
05:15,1871.220
05:20,1927.270
05:25,1942.130
05:30,1982.290
05:35,2041.570
05:40,2098.330
05:45,2146.890
05:50,2216.920
05:55,2267.530
06:00,2317.720
06:05,2414.840
06:10,2499.320
06:15,2581.160
06:20,2627.990
06:25,2691.350
06:30,2740.680
06:35,2805.620
06:40,2819.450
06:45,3103.080
06:50,3133.210
06:55,3176.620
07:00,3160.260
07:05,3186.580
07:10,3233.010
07:15,3235.580
07:20,3273.490
07:25,3289.290
07:30,3279.110
07:35,3336.420
07:40,3337.350
07:45,3337.700
07:50,3358.820
07:55,3351.860
08:00,3351.580
08:05,3350.290
08:10,3362.440
08:15,3356.530
08:20,3529.510
08:25,3510.010
08:30,3518.940
08:35,3526.100
08:40,3507.920
08:45,3530.380
08:50,3515.970
08:55,3519.020
09:00,3532.650
09:05,3547.630
09:10,3563.530
09:15,3583.490
09:20,3578.300
09:25,3612.740
09:30,3642.680
09:35,3647.140
09:40,3629.850
09:45,3650.660
09:50,3653.840
09:55,3672.040
10:00,3684.740
10:05,3761.130
10:10,3733.250
10:15,3774.560
10:20,3759.980
10:25,3794.570
10:30,3763.720
10:35,3782.100
10:40,3740.140
10:45,3743.760
10:50,3736.130
10:55,3714.670
11:00,3715.150
11:05,3690.840
11:10,3666.620
11:15,3666.110
11:20,3641.250
11:25,3641.670
11:30,3579.350
11:35,3576.790
11:40,3540.030
11:45,3571.520
11:50,3552.790
11:55,3533.420
12:00,3550.190
12:05,3483.590
12:10,3493.690
12:15,3451.550
12:20,3410.700
12:25,3382.320
12:30,3377.030
12:35,3372.180
12:40,3312.400
12:45,3335.990
12:50,3316.370
12:55,3288.520
13:00,3203.990
13:05,3090.680
13:10,3048.950
13:15,3001.000
13:20,2995.790
13:25,2950.550
13:30,2965.800
13:35,2974.560
13:40,2990.310
13:45,2995.860
13:50,2995.880
13:55,3000.830
14:00,2996.840
14:05,3019.710
14:10,3056.200
14:15,3027.590
14:20,3030.740
14:25,3003.550
14:30,3047.620
14:35,3026.280
14:40,3021.770
14:45,2951.040
14:50,3038.520
14:55,3024.280
15:00,3035.730
15:05,2968.420
15:10,2980.770
15:15,2967.380
15:20,2971.510
15:25,2963.510
15:30,2946.500
15:35,2946.120
15:40,2950.100
15:45,2963.790
15:50,2950.300
15:55,2928.330
16:00,2927.260
16:05,2945.490
16:10,2925.160
16:15,2962.780
16:20,2941.130
16:25,2940.610
16:30,2962.880
16:35,2973.360
16:40,2969.750
16:45,3021.460
16:50,3009.950
16:55,3029.450
17:00,3041.880
17:05,3063.470
17:10,3082.760
17:15,3016.780
17:20,3133.370
17:25,3140.030
17:30,3164.920
17:35,3152.920
17:40,3238.540
17:45,3277.600
17:50,3318.330
17:55,3378.760
18:00,3366.250
18:05,3384.240
18:10,3397.370
18:15,3356.170
18:20,3394.600
18:25,3390.310
18:30,3404.210
18:35,3407.790
18:40,3396.780
18:45,3366.830
18:50,3370.540
18:55,3391.080
19:00,3361.200
19:05,3338.390
19:10,3330.830
19:15,3208.170
19:20,3304.560
19:25,3301.790
19:30,3315.880
19:35,3260.130
19:40,3260.120
19:45,3211.470
19:50,3231.050
19:55,3174.010
20:00,3206.100
20:05,3117.170
20:10,3080.930
20:15,3094.200
20:20,3015.230
20:25,3046.420
20:30,3031.470
20:35,2942.620
20:40,2964.050
20:45,2930.280
20:50,2895.360
20:55,2883.640
21:00,2840.260
21:05,2810.630
21:10,2733.420
21:15,2754.550
21:20,2728.680
21:25,2723.970
21:30,2702.790
21:35,2677.010
21:40,2678.170
21:45,2640.510
21:50,2624.690
21:55,2626.940
22:00,2586.450
22:05,2544.710
22:10,2506.890
22:15,2478.520
22:20,2449.720
22:25,2435.480
22:30,2416.360
22:35,2381.620
22:40,2361.820
22:45,2307.990
22:50,2288.970
22:55,2270.070
23:00,2228.500
23:05,2205.480
23:10,2166.120
23:15,2147.820
23:20,2102.740
23:25,2075.940
23:30,2045.650
23:35,2013.020
23:40,1990.600
23:45,1945.970
23:50,1919.680
23:55,1898.910
