time,value
00:00,1842.360
00:05,1815.120
00:10,1803.600
00:15,1775.580
00:20,1754.540
00:25,1727.900
00:30,1713.300
00:35,1705.820
00:40,1695.670
00:45,1687.910
00:50,1677.950
00:55,1667.970
01:00,1632.950
01:05,1615.380
01:10,1616.950
01:15,1590.400
01:20,1587.000
01:25,1577.920
01:30,1573.480
01:35,1551.590
01:40,1552.400
01:45,1547.460
01:50,1548.430
01:55,1536.540
02:00,1526.670
02:05,1531.010
02:10,1516.300
02:15,1508.370
02:20,1514.500
02:25,1510.420
02:30,1513.790
02:35,1504.920
02:40,1498.020
02:45,1496.240
02:50,1501.340
02:55,1500.620
03:00,1490.430
03:05,1491.030
03:10,1489.760
03:15,1481.910
03:20,1481.120
03:25,1478.320
03:30,1487.880
03:35,1486.610
03:40,1499.810
03:45,1496.560
03:50,1494.340
03:55,1503.030
04:00,1513.850
04:05,1520.820
04:10,1530.240
04:15,1534.510
04:20,1559.840
04:25,1565.850
04:30,1571.420
04:35,1586.520
04:40,1600.800
04:45,1611.020
04:50,1634.140
04:55,1678.830
05:00,1696.110
05:05,1734.210
05:10,1788.070
05:15,1840.770
05:20,1893.630
05:25,1929.450
05:30,1987.000
05:35,2048.800
05:40,2124.200
05:45,2189.170
05:50,2267.140
05:55,2346.270
06:00,2410.650
06:05,2539.080
06:10,2644.400
06:15,2701.840
06:20,2828.640
06:25,2881.760
06:30,2960.310
06:35,3031.180
06:40,3073.930
06:45,3150.240
06:50,3196.910
06:55,3218.170
07:00,3248.840
07:05,3301.710
07:10,3348.420
07:15,3373.850
07:20,3459.620
07:25,3470.790
07:30,3490.460
07:35,3515.610
07:40,3544.410
07:45,3550.020
07:50,3568.330
07:55,3595.470
08:00,3565.190
08:05,3603.450
08:10,3604.210
08:15,3616.370
08:20,3644.020
08:25,3651.600
08:30,3659.950
08:35,3653.950
08:40,3690.180
08:45,3657.210
08:50,3678.720
08:55,3704.570
09:00,3687.940
09:05,3700.190
09:10,3691.700
09:15,3735.000
09:20,3732.330
09:25,3760.240
09:30,3791.810
09:35,3827.800
09:40,3813.670
09:45,3826.320
09:50,3809.170
09:55,3860.310
10:00,3861.350
10:05,3827.610
10:10,3862.670
10:15,3842.480
10:20,3881.750
10:25,3871.050
10:30,3877.920
10:35,3875.060
10:40,3856.280
10:45,3859.850
10:50,3864.400
10:55,3816.530
11:00,3772.780
11:05,3767.670
11:10,3753.470
11:15,3756.200
11:20,3773.040
11:25,3763.530
11:30,3738.220
11:35,3717.670
11:40,3695.230
11:45,3689.210
11:50,3647.730
11:55,3613.040
12:00,3619.360
12:05,3576.430
12:10,3568.310
12:15,3516.090
12:20,3540.900
12:25,3521.070
12:30,3504.060
12:35,3465.190
12:40,3447.080
12:45,3428.910
12:50,3395.320
12:55,3352.390
13:00,3295.880
13:05,3237.440
13:10,3184.910
13:15,3158.580
13:20,3152.150
13:25,3116.360
13:30,3103.850
13:35,3129.390
13:40,3133.100
13:45,3103.250
13:50,3117.880
13:55,3104.560
14:00,3083.030
14:05,3086.600
14:10,3081.730
14:15,3081.280
14:20,3128.220
14:25,3106.950
14:30,3095.280
14:35,3072.440
14:40,3079.960
14:45,3074.040
14:50,3068.680
14:55,3055.870
15:00,3044.060
15:05,3026.710
15:10,3046.980
15:15,3028.120
15:20,3070.420
15:25,3045.940
15:30,3018.100
15:35,2992.420
15:40,3004.450
15:45,3014.450
15:50,3005.060
15:55,3013.050
16:00,2998.930
16:05,2978.070
16:10,3005.160
16:15,2969.440
16:20,3002.350
16:25,3011.610
16:30,3010.530
16:35,3015.830
16:40,3034.920
16:45,3045.130
16:50,3057.300
16:55,3056.000
17:00,3064.850
17:05,3092.560
17:10,3092.220
17:15,3136.300
17:20,3138.640
17:25,3154.700
17:30,3200.020
17:35,3222.940
17:40,3296.150
17:45,3307.420
17:50,3338.600
17:55,3321.210
18:00,3378.820
18:05,3368.850
18:10,3375.260
18:15,3364.420
18:20,3365.480
18:25,3351.750
18:30,3375.540
18:35,3351.900
18:40,3338.750
18:45,3349.910
18:50,3325.800
18:55,3330.190
19:00,3368.990
19:05,3334.740
19:10,3280.060
19:15,3287.990
19:20,3313.110
19:25,3273.930
19:30,3270.870
19:35,3256.060
19:40,3248.300
19:45,3230.490
19:50,3223.920
19:55,3170.370
20:00,3159.460
20:05,3181.430
20:10,3125.320
20:15,3126.060
20:20,3094.360
20:25,3097.960
20:30,3084.770
20:35,3073.140
20:40,3055.690
20:45,3054.550
20:50,3034.110
20:55,3009.230
21:00,2974.810
21:05,2930.970
21:10,2905.790
21:15,2906.440
21:20,2885.650
21:25,2893.370
21:30,2892.320
21:35,2863.300
21:40,2825.570
21:45,2737.150
21:50,2675.540
21:55,2804.560
22:00,2749.270
22:05,2731.590
22:10,2706.770
22:15,2696.190
22:20,2649.720
22:25,2638.670
22:30,2608.060
22:35,2675.950
22:40,2509.430
22:45,2501.430
22:50,2482.810
22:55,2279.200
23:00,2263.350
23:05,2232.160
23:10,2204.070
23:15,2177.280
23:20,2156.930
23:25,2132.920
23:30,2105.560
23:35,2056.040
23:40,2042.150
23:45,2011.550
23:50,2003.890
23:55,1975.900
