time,value
00:00,1868.630
00:05,1791.970
00:10,1778.210
00:15,1760.090
00:20,1761.180
00:25,1739.450
00:30,1723.020
00:35,1705.880
00:40,1697.300
00:45,1695.430
00:50,1674.300
00:55,1671.840
01:00,1666.250
01:05,1647.160
01:10,1638.840
01:15,1632.150
01:20,1619.480
01:25,1610.670
01:30,1594.810
01:35,1581.720
01:40,1584.040
01:45,1581.330
01:50,1563.820
01:55,1561.040
02:00,1559.340
02:05,1554.240
02:10,1550.670
02:15,1541.280
02:20,1540.840
02:25,1540.600
02:30,1536.460
02:35,1540.970
02:40,1533.110
02:45,1525.950
02:50,1530.060
02:55,1525.330
03:00,1532.130
03:05,1525.660
03:10,1521.780
03:15,1519.410
03:20,1518.620
03:25,1521.790
03:30,1522.820
03:35,1523.270
03:40,1522.930
03:45,1526.440
03:50,1534.770
03:55,1538.730
04:00,1543.280
04:05,1553.420
04:10,1557.920
04:15,1571.660
04:20,1575.230
04:25,1581.110
04:30,1589.920
04:35,1606.800
04:40,1612.980
04:45,1623.620
04:50,1643.820
04:55,1649.260
05:00,1690.410
05:05,1723.610
05:10,1746.550
05:15,1780.090
05:20,1818.210
05:25,1840.680
05:30,1883.660
05:35,1931.790
05:40,1971.430
05:45,2173.150
05:50,2238.610
05:55,2296.210
06:00,2359.840
06:05,2429.350
06:10,2486.390
06:15,2560.560
06:20,2604.360
06:25,2689.260
06:30,2735.170
06:35,2785.850
06:40,2815.570
06:45,2868.840
06:50,2918.520
06:55,2944.040
07:00,2965.790
07:05,3159.510
07:10,3193.050
07:15,3241.060
07:20,3276.720
07:25,3307.730
07:30,3328.760
07:35,3363.880
07:40,3378.860
07:45,3404.010
07:50,3406.410
07:55,3413.740
08:00,3447.040
08:05,3431.960
08:10,3448.430
08:15,3493.920
08:20,3363.340
08:25,3498.600
08:30,3502.280
08:35,3528.470
08:40,3531.310
08:45,3535.060
08:50,3497.250
08:55,3532.120
09:00,3573.370
09:05,3540.850
09:10,3545.450
09:15,3593.510
09:20,3596.270
09:25,3644.170
09:30,3650.020
09:35,3635.130
09:40,3644.600
09:45,3684.970
09:50,3650.080
09:55,3726.530
10:00,3714.310
10:05,3751.360
10:10,3780.970
10:15,3735.880
10:20,3760.400
10:25,3752.030
10:30,3748.750
10:35,3742.570
10:40,3718.970
10:45,3736.430
10:50,3700.550
10:55,3704.030
11:00,3716.100
11:05,3684.130
11:10,3631.360
11:15,3646.230
11:20,3721.850
11:25,3670.700
11:30,3693.800
11:35,3627.560
11:40,3572.150
11:45,3562.240
11:50,3501.510
11:55,3472.360
12:00,3485.330
12:05,3491.870
12:10,3477.590
12:15,3450.510
12:20,3411.610
12:25,3414.200
12:30,3402.280
12:35,3384.470
12:40,3380.070
12:45,3368.070
12:50,3341.900
12:55,3346.070
13:00,3293.860
13:05,3242.110
13:10,3178.860
13:15,3169.390
13:20,3162.240
13:25,3114.430
13:30,3096.990
13:35,3096.710
13:40,3107.090
13:45,3086.770
13:50,3109.470
13:55,3070.120
14:00,3077.970
14:05,3073.510
14:10,3048.270
14:15,3051.910
14:20,3051.650
14:25,3043.950
14:30,3089.320
14:35,3044.670
14:40,3054.270
14:45,3036.300
14:50,3040.950
14:55,3072.600
15:00,3040.870
15:05,3006.520
15:10,3000.470
15:15,3014.210
15:20,2994.560
15:25,3039.050
15:30,3000.250
15:35,2939.700
15:40,2929.440
15:45,2930.810
15:50,2941.030
15:55,2929.030
16:00,2935.890
16:05,2975.350
16:10,2933.560
16:15,2966.690
16:20,2983.130
16:25,2945.450
16:30,2970.870
16:35,2988.740
16:40,3024.930
16:45,3007.050
16:50,3013.750
16:55,3018.550
17:00,3039.290
17:05,3044.570
17:10,3066.590
17:15,3078.720
17:20,3111.550
17:25,3135.320
17:30,3104.120
17:35,3105.370
17:40,3183.370
17:45,3221.280
17:50,3280.930
17:55,3287.260
18:00,3343.400
18:05,3331.570
18:10,3345.350
18:15,3351.460
18:20,3344.880
18:25,3325.880
18:30,3357.450
18:35,3378.750
18:40,3359.600
18:45,3338.260
18:50,3323.660
18:55,3329.910
19:00,3337.150
19:05,3285.120
19:10,3264.600
19:15,3285.750
19:20,3231.560
19:25,3228.880
19:30,3237.980
19:35,3228.350
19:40,3216.470
19:45,3171.220
19:50,3147.660
19:55,3141.270
20:00,3116.260
20:05,3091.770
20:10,3045.040
20:15,3057.240
20:20,3019.140
20:25,2991.640
20:30,3010.910
20:35,2948.090
20:40,2920.120
20:45,2895.500
20:50,2890.220
20:55,2831.100
21:00,2793.330
21:05,2735.410
21:10,2724.730
21:15,2697.820
21:20,2703.380
21:25,2676.050
21:30,2659.980
21:35,2644.500
21:40,2608.410
21:45,2603.070
21:50,2580.510
21:55,2556.280
22:00,2554.670
22:05,2510.050
22:10,2475.970
22:15,2476.690
22:20,2374.190
22:25,2393.440
22:30,2367.930
22:35,2342.720
22:40,2330.930
22:45,2288.370
22:50,2248.510
22:55,2215.540
23:00,2184.690
23:05,2170.490
23:10,2133.690
23:15,2099.280
23:20,2061.830
23:25,2033.380
23:30,2023.470
23:35,1979.510
23:40,1943.790
23:45,1922.040
23:50,1875.840
23:55,1874.090
