00:00,1730.860
00:05,1687.870
00:10,1656.180
00:15,1652.250
00:20,1581.260
00:25,1497.950
00:30,1648.560
00:35,1640.400
00:40,1653.200
00:45,1652.130
00:50,1634.090
00:55,1636.630
01:00,1622.660
01:05,1617.700
01:10,1535.220
01:15,1542.640
01:20,1565.930
01:25,1554.870
01:30,1566.080
01:35,1574.310
01:40,1565.250
01:45,1540.270
01:50,1526.560
01:55,1518.850
02:00,1511.730
02:05,1509.610
02:10,1499.210
02:15,1488.090
02:20,1500.610
02:25,1488.630
02:30,1481.340
02:35,1485.510
02:40,1496.080
02:45,1490.260
02:50,1486.470
02:55,1430.940
03:00,1339.320
03:05,1338.220
03:10,1381.790
03:15,1384.200
03:20,1378.850
03:25,1375.250
03:30,1376.760
03:35,1383.260
03:40,1377.470
03:45,1393.140
03:50,1397.980
03:55,1397.860
04:00,1411.570
04:05,1415.150
04:10,1421.760
04:15,1434.650
04:20,1441.210
04:25,1447.700
04:30,1469.190
04:35,1483.780
04:40,1493.890
04:45,1506.110
04:50,1540.120
04:55,1559.580
05:00,1584.090
05:05,1642.000
05:10,1676.270
05:15,1722.680
05:20,1771.220
05:25,1806.020
05:30,1848.220
05:35,1929.810
05:40,1992.410
05:45,2059.600
05:50,2132.870
05:55,2185.710
06:00,2264.430
06:05,2367.010
06:10,2448.230
06:15,2531.910
06:20,2622.730
06:25,2684.450
06:30,2719.350
06:35,2779.000
06:40,2847.240
06:45,2882.230
06:50,2795.220
06:55,3005.960
07:00,2995.430
07:05,3103.810
07:10,3084.050
07:15,3108.050
07:20,3119.850
07:25,3152.220
07:30,3120.500
07:35,3173.170
07:40,3159.400
07:45,3200.720
07:50,3203.320
07:55,3216.740
08:00,3219.260
08:05,3236.770
08:10,3234.490
08:15,3231.560
08:20,3271.830
08:25,3284.950
08:30,3287.360
08:35,3326.570
08:40,3295.250
08:45,3229.810
08:50,3182.330
08:55,3325.050
09:00,3318.500
09:05,3332.850
09:10,3346.530
09:15,3374.140
09:20,3388.850
09:25,3438.350
09:30,3441.620
09:35,3468.220
09:40,3491.840
09:45,3432.450
09:50,3460.910
09:55,3494.950
10:00,3503.040
10:05,3487.310
10:10,3514.830
10:15,3494.670
10:20,3485.390
10:25,3492.980
10:30,3492.370
10:35,3522.800
10:40,3518.040
10:45,3462.730
10:50,3423.190
10:55,3422.200
11:00,3438.090
11:05,3342.390
11:10,3386.880
11:15,3369.600
11:20,3376.010
11:25,3400.960
11:30,3350.680
11:35,3323.020
11:40,3342.480
11:45,3333.650
11:50,3341.290
11:55,3308.260
12:00,3301.350
12:05,3259.970
12:10,3189.090
12:15,3216.460
12:20,3189.590
12:25,3226.170
12:30,3237.680
12:35,3238.090
12:40,3196.330
12:45,3163.170
12:50,3144.870
12:55,3110.520
13:00,3035.160
13:05,2956.620
13:10,2873.650
13:15,2901.430
13:20,2850.110
13:25,2863.540
13:30,2828.960
13:35,2846.570
13:40,2859.550
13:45,2863.710
13:50,2888.420
13:55,2892.970
14:00,2914.090
14:05,2908.490
14:10,2896.410
14:15,2869.460
14:20,2894.140
14:25,2905.710
14:30,2890.370
14:35,2930.650
14:40,2902.300
14:45,2939.800
14:50,2926.180
14:55,2890.130
15:00,2873.440
15:05,2911.990
15:10,2926.540
15:15,2895.020
15:20,2902.720
15:25,2877.430
15:30,2881.410
15:35,2868.740
15:40,2871.880
15:45,2849.150
15:50,2846.670
15:55,2843.160
16:00,2836.100
16:05,2816.970
16:10,2786.180
16:15,2815.760
16:20,2864.990
16:25,2893.810
16:30,2926.900
16:35,2945.750
16:40,2939.680
16:45,2956.560
16:50,2972.380
16:55,2979.740
17:00,2986.720
17:05,2988.210
17:10,2967.030
17:15,3072.140
17:20,3052.870
17:25,3099.460
17:30,3125.620
17:35,3149.080
17:40,3178.150
17:45,3210.380
17:50,3234.380
17:55,3254.270
18:00,3288.490
18:05,3299.670
18:10,3261.340
18:15,3331.240
18:20,3300.580
18:25,3296.480
18:30,3222.320
18:35,3227.040
18:40,3261.210
18:45,3259.190
18:50,3258.460
18:55,3241.460
19:00,3236.420
19:05,3224.200
19:10,3270.150
19:15,3191.650
19:20,3205.180
19:25,3109.980
19:30,3127.780
19:35,3141.490
19:40,3109.030
19:45,3164.450
19:50,3084.960
19:55,3074.800
20:00,3033.000
20:05,2988.840
20:10,3004.930
20:15,2960.070
20:20,2948.820
20:25,2953.240
20:30,2914.890
20:35,2848.580
20:40,2867.460
20:45,2799.860
20:50,2785.370
20:55,2779.260
21:00,2713.710
21:05,2706.680
21:10,2661.890
21:15,2657.460
21:20,2742.110
21:25,2597.080
21:30,2587.190
21:35,2561.900
21:40,2535.910
21:45,2496.080
21:50,2516.970
21:55,2453.350
22:00,2458.140
22:05,2440.530
22:10,2369.970
22:15,2353.070
22:20,2354.590
22:25,2327.110
22:30,2291.430
22:35,2254.960
22:40,2228.590
22:45,2172.930
22:50,2173.420
22:55,2138.320
23:00,2110.170
23:05,2078.610
23:10,2056.800
23:15,2025.380
23:20,2002.720
23:25,2002.480
23:30,1945.010
23:35,1907.550
23:40,1891.180
23:45,1885.940
23:50,1846.690
23:55,1835.040
