time,value
00:00,1830.450
00:05,1796.060
00:10,1757.010
00:15,1754.840
00:20,1734.040
00:25,1719.450
00:30,1694.720
00:35,1681.370
00:40,1666.090
00:45,1652.700
00:50,1635.380
00:55,1626.800
01:00,1615.280
01:05,1599.530
01:10,1591.860
01:15,1575.800
01:20,1566.550
01:25,1553.690
01:30,1551.330
01:35,1545.600
01:40,1536.410
01:45,1533.040
01:50,1533.250
01:55,1515.000
02:00,1515.780
02:05,1509.980
02:10,1491.880
02:15,1493.260
02:20,1494.090
02:25,1486.590
02:30,1482.670
02:35,1478.710
02:40,1473.850
02:45,1477.090
02:50,1465.770
02:55,1462.730
03:00,1467.130
03:05,1464.530
03:10,1466.440
03:15,1469.820
03:20,1465.440
03:25,1471.180
03:30,1464.160
03:35,1473.800
03:40,1472.930
03:45,1464.840
03:50,1475.470
03:55,1481.890
04:00,1501.090
04:05,1504.270
04:10,1501.750
04:15,1513.650
04:20,1534.700
04:25,1542.510
04:30,1544.560
04:35,1567.290
04:40,1569.580
04:45,1590.650
04:50,1619.370
04:55,1624.680
05:00,1663.250
05:05,1713.860
05:10,1747.480
05:15,1791.640
05:20,1824.310
05:25,1876.650
05:30,1911.340
05:35,1982.340
05:40,2029.510
05:45,2102.270
05:50,2184.960
05:55,2244.760
06:00,2304.670
06:05,2399.860
06:10,2502.970
06:15,2573.600
06:20,2674.420
06:25,2689.060
06:30,2775.650
06:35,2849.350
06:40,2917.760
06:45,2965.830
06:50,3014.070
06:55,3036.050
07:00,3063.560
07:05,3124.110
07:10,3144.540
07:15,3164.500
07:20,3221.890
07:25,3272.190
07:30,3335.010
07:35,3331.080
07:40,3366.010
07:45,3345.910
07:50,3395.820
07:55,3412.010
08:00,3425.070
08:05,3433.610
08:10,3460.780
08:15,3464.200
08:20,3462.040
08:25,3505.110
08:30,3489.900
08:35,3489.930
08:40,3517.210
08:45,3521.400
08:50,3548.750
08:55,3555.500
09:00,3542.830
09:05,3574.760
09:10,3546.280
09:15,3628.000
09:20,3627.100
09:25,3637.030
09:30,3683.270
09:35,3684.110
09:40,3708.650
09:45,3711.650
09:50,3760.320
09:55,3757.850
10:00,3791.420
10:05,3748.100
10:10,3719.540
10:15,3790.280
10:20,3789.850
10:25,3752.440
10:30,3759.970
10:35,3700.130
10:40,3721.470
10:45,3738.710
10:50,3712.580
10:55,3706.570
11:00,3648.760
11:05,3658.640
11:10,3619.060
11:15,3602.640
11:20,3619.210
11:25,3595.890
11:30,3573.860
11:35,3557.610
11:40,3543.900
11:45,3527.830
11:50,3474.240
11:55,3482.800
12:00,3470.250
12:05,3450.740
12:10,3383.950
12:15,3384.040
12:20,3412.620
12:25,3357.750
12:30,3351.460
12:35,3331.490
12:40,3325.680
12:45,3277.430
12:50,3276.990
12:55,3257.920
13:00,3161.640
13:05,3024.000
13:10,2982.900
13:15,2973.870
13:20,2936.870
13:25,2902.190
13:30,2877.020
13:35,2901.520
13:40,2922.240
13:45,2917.230
13:50,2892.840
13:55,2938.290
14:00,2936.860
14:05,2926.730
14:10,2935.670
14:15,2910.750
14:20,2920.050
14:25,2905.700
14:30,2897.170
14:35,2911.340
14:40,2893.550
14:45,2909.590
14:50,2880.200
14:55,2897.510
15:00,2875.460
15:05,2853.300
15:10,2873.930
15:15,2838.550
15:20,2865.850
15:25,2855.080
15:30,2877.100
15:35,2870.020
15:40,2840.110
15:45,2855.070
15:50,2851.020
15:55,2869.330
16:00,2866.310
16:05,2887.810
16:10,2862.560
16:15,2850.750
16:20,2877.050
16:25,2895.080
16:30,2860.500
16:35,2865.090
16:40,2886.410
16:45,2886.700
16:50,2872.790
16:55,2920.290
17:00,2937.920
17:05,2958.590
17:10,2974.870
17:15,2993.510
17:20,2999.680
17:25,3087.970
17:30,3066.700
17:35,3108.210
17:40,3142.340
17:45,3155.080
17:50,3186.180
17:55,3217.360
18:00,3221.880
18:05,3345.910
18:10,3359.680
18:15,3345.840
18:20,3354.330
18:25,3352.020
18:30,3333.580
18:35,3369.620
18:40,3330.070
18:45,3336.070
18:50,3342.750
18:55,3335.430
19:00,3285.320
19:05,3334.060
19:10,3330.060
19:15,3326.760
19:20,3341.270
19:25,3309.410
19:30,3321.460
19:35,3301.570
19:40,3247.200
19:45,3239.370
19:50,3225.350
19:55,3167.160
20:00,3367.760
20:05,3307.740
20:10,3053.060
20:15,3039.780
20:20,2971.530
20:25,2994.930
20:30,2963.000
20:35,2922.670
20:40,2892.090
20:45,2896.700
20:50,2831.290
20:55,2850.620
21:00,2768.560
21:05,2739.320
21:10,2703.810
21:15,2690.850
21:20,2664.890
21:25,2635.270
21:30,2661.090
21:35,2616.750
21:40,2601.890
21:45,2560.880
21:50,2574.820
21:55,2550.380
22:00,2517.590
22:05,2488.010
22:10,2432.410
22:15,2435.340
22:20,2404.560
22:25,2369.590
22:30,2347.800
22:35,2334.230
22:40,2270.830
22:45,2245.620
22:50,2196.600
22:55,2194.390
23:00,2146.120
23:05,2105.890
23:10,2102.820
23:15,2054.380
23:20,2036.880
23:25,2021.410
23:30,1977.440
23:35,1951.770
23:40,1923.510
23:45,1908.940
23:50,1870.670
23:55,1855.440
