time,value
00:00,3178.730
00:05,3165.850
00:10,3144.660
00:15,3129.490
00:20,3123.570
00:25,3098.780
00:30,3095.610
00:35,3079.140
00:40,3066.210
00:45,3061.960
00:50,3040.290
00:55,3013.590
01:00,3003.820
01:05,2986.990
01:10,2977.270
01:15,2961.700
01:20,2947.970
01:25,2934.640
01:30,2924.230
01:35,2917.040
01:40,2909.680
01:45,2891.490
01:50,2886.590
01:55,2873.450
02:00,2861.020
02:05,2853.030
02:10,2842.220
02:15,2828.930
02:20,2823.370
02:25,2812.860
02:30,2802.660
02:35,2793.670
02:40,2782.180
02:45,2771.310
02:50,2768.860
02:55,2751.340
03:00,2739.680
03:05,2736.560
03:10,2728.400
03:15,2726.400
03:20,2716.840
03:25,2706.700
03:30,2710.410
03:35,2696.130
03:40,2698.910
03:45,2689.520
03:50,2690.990
03:55,2677.430
04:00,2672.410
04:05,2656.550
04:10,2655.640
04:15,2651.040
04:20,2648.550
04:25,2633.790
04:30,2635.910
04:35,2634.930
04:40,2637.020
04:45,2620.640
04:50,2622.330
04:55,2628.130
05:00,2627.300
05:05,2636.360
05:10,2635.730
05:15,2596.890
05:20,2649.070
05:25,2650.010
05:30,2650.850
05:35,2652.860
05:40,2659.950
05:45,2673.870
05:50,2684.970
05:55,2681.930
06:00,2677.920
06:05,2674.790
06:10,2689.010
06:15,2688.560
06:20,2694.890
06:25,2719.840
06:30,2724.010
06:35,2768.750
06:40,2746.500
06:45,2786.770
06:50,2771.190
06:55,2800.520
07:00,2805.550
07:05,2819.060
07:10,2826.150
07:15,2837.980
07:20,2854.610
07:25,2870.280
07:30,2852.920
07:35,2870.470
07:40,2887.490
07:45,2890.260
07:50,2910.260
07:55,2902.810
08:00,2917.740
08:05,2917.430
08:10,2899.210
08:15,2934.500
08:20,2932.930
08:25,2944.740
08:30,2956.290
08:35,2970.510
08:40,2975.230
08:45,2981.920
08:50,2971.320
08:55,2967.860
09:00,3002.720
09:05,3014.920
09:10,3035.960
09:15,3080.370
09:20,3100.700
09:25,3155.860
09:30,3176.330
09:35,3203.880
09:40,3216.290
09:45,3237.640
09:50,3253.390
09:55,3308.500
10:00,3304.650
10:05,3315.690
10:10,3336.720
10:15,3356.840
10:20,3353.770
10:25,3426.820
10:30,3444.980
10:35,3438.600
10:40,3567.300
10:45,3454.300
10:50,3484.760
10:55,3475.250
11:00,3468.730
11:05,3484.200
11:10,3494.820
11:15,3525.950
11:20,3500.030
11:25,3515.970
11:30,3519.550
11:35,3539.900
11:40,3526.290
11:45,3528.200
11:50,3551.630
11:55,3543.860
12:00,3541.370
12:05,3530.570
12:10,3553.610
12:15,3558.810
12:20,3522.050
12:25,3561.310
12:30,3542.080
12:35,3560.530
12:40,3572.610
12:45,3540.760
12:50,3553.140
12:55,3542.580
13:00,3501.570
13:05,3433.140
13:10,3398.980
13:15,3393.230
13:20,3381.850
13:25,3390.400
13:30,3388.470
13:35,3389.330
13:40,3426.830
13:45,3426.910
13:50,3453.830
13:55,3465.710
14:00,3476.460
14:05,3492.100
14:10,3491.300
14:15,3499.310
14:20,3515.070
14:25,3523.490
14:30,3520.380
14:35,3547.350
14:40,3424.530
14:45,3546.720
14:50,3548.690
14:55,3559.290
15:00,3514.190
15:05,3564.720
15:10,3536.280
15:15,3524.620
15:20,3522.930
15:25,3525.590
15:30,3538.860
15:35,3571.480
15:40,3563.340
15:45,3520.290
15:50,3531.580
15:55,3514.440
16:00,3522.970
16:05,3495.540
16:10,3514.670
16:15,3489.160
16:20,3480.320
16:25,3530.660
16:30,3538.340
16:35,3502.680
16:40,3536.600
16:45,3517.560
16:50,3509.320
16:55,3522.360
17:00,3518.220
17:05,3531.960
17:10,3493.370
17:15,3471.340
17:20,3479.460
17:25,3507.820
17:30,3491.190
17:35,3510.560
17:40,3512.310
17:45,3542.710
17:50,3547.120
17:55,3555.680
18:00,3568.560
18:05,3598.760
18:10,3611.040
18:15,3656.730
18:20,3698.500
18:25,3701.180
18:30,3742.330
18:35,3799.780
18:40,3819.380
18:45,3837.790
18:50,3838.920
18:55,3849.600
19:00,3875.380
19:05,3864.480
19:10,3838.360
19:15,3906.520
19:20,3832.410
19:25,3844.380
19:30,3856.260
19:35,3851.490
19:40,3823.410
19:45,3835.320
19:50,3806.210
19:55,3802.330
20:00,3788.130
20:05,3757.820
20:10,3754.760
20:15,3728.450
20:20,3733.150
20:25,3682.190
20:30,3692.980
20:35,3690.280
20:40,3650.420
20:45,3678.440
20:50,3658.850
20:55,3641.130
21:00,3610.790
21:05,3615.620
21:10,3591.190
21:15,3578.300
21:20,3570.720
21:25,3587.230
21:30,3568.500
21:35,3597.370
21:40,3587.410
21:45,3607.720
21:50,3627.620
21:55,3639.650
22:00,3614.800
22:05,3618.900
22:10,3592.860
22:15,3622.460
22:20,3489.900
22:25,3608.940
22:30,3614.230
22:35,3639.010
22:40,3623.330
22:45,3626.450
22:50,3624.890
22:55,3598.920
23:00,3626.010
23:05,3579.250
23:10,3585.470
23:15,3576.340
23:20,3579.000
23:25,3560.860
23:30,3553.110
23:35,3529.760
23:40,3536.820
23:45,3517.200
23:50,3507.360
23:55,3464.380
