time,value
00:00,2215.720
00:05,2171.130
00:10,2160.010
00:15,2164.830
00:20,2131.440
00:25,2130.310
00:30,2114.480
00:35,2108.230
00:40,2087.250
00:45,2083.450
00:50,2068.460
00:55,2065.720
01:00,2050.100
01:05,2030.240
01:10,2022.540
01:15,2015.380
01:20,1998.890
01:25,1998.940
01:30,1996.120
01:35,1988.190
01:40,1995.860
01:45,1980.680
01:50,1970.280
01:55,1970.240
02:00,1964.520
02:05,1960.130
02:10,1940.990
02:15,1948.830
02:20,1933.620
02:25,1935.610
02:30,1928.490
02:35,1928.050
02:40,1919.370
02:45,1910.940
02:50,1906.770
02:55,1907.920
03:00,1886.630
03:05,1891.310
03:10,1878.710
03:15,1870.380
03:20,1870.500
03:25,1879.840
03:30,1874.580
03:35,1875.410
03:40,1877.160
03:45,1878.360
03:50,1889.790
03:55,1876.320
04:00,1895.690
04:05,1895.610
04:10,1897.430
04:15,1896.230
04:20,1897.170
04:25,1904.690
04:30,1907.660
04:35,1920.330
04:40,1924.690
04:45,1937.080
04:50,1962.580
04:55,1959.140
05:00,1989.850
05:05,2018.710
05:10,2054.860
05:15,2094.850
05:20,2117.720
05:25,2155.870
05:30,2202.880
05:35,2245.890
05:40,2270.330
05:45,2342.070
05:50,2406.030
05:55,2455.860
06:00,2511.090
06:05,2582.130
06:10,2616.500
06:15,2679.290
06:20,2751.940
06:25,2788.940
06:30,2837.300
06:35,2886.140
06:40,2905.250
06:45,2885.540
06:50,2962.190
06:55,2985.510
07:00,2985.920
07:05,3000.490
07:10,2980.980
07:15,2983.110
07:20,2981.550
07:25,2971.860
07:30,2981.960
07:35,2994.310
07:40,2949.170
07:45,2939.770
07:50,2916.700
07:55,2934.200
08:00,2924.450
08:05,2962.370
08:10,2946.500
08:15,2943.740
08:20,2966.690
08:25,2965.900
08:30,2971.590
08:35,2979.120
08:40,3005.240
08:45,2987.790
08:50,2989.520
08:55,2991.770
09:00,3007.450
09:05,3010.680
09:10,3011.980
09:15,3081.110
09:20,3101.840
09:25,3165.490
09:30,3167.850
09:35,3203.260
09:40,3188.180
09:45,3268.250
09:50,3238.360
09:55,3310.790
10:00,3357.540
10:05,3355.680
10:10,3346.500
10:15,3344.640
10:20,3369.290
10:25,3356.500
10:30,3386.340
10:35,3390.140
10:40,3382.000
10:45,3384.550
10:50,3373.820
10:55,3385.510
11:00,3375.510
11:05,3364.940
11:10,3365.100
11:15,3378.430
11:20,3380.700
11:25,3395.760
11:30,3352.550
11:35,3368.430
11:40,3352.270
11:45,3343.310
11:50,3381.760
11:55,3376.730
12:00,3370.590
12:05,3324.350
12:10,3304.620
12:15,3308.050
12:20,3290.870
12:25,3280.790
12:30,3284.310
12:35,3250.340
12:40,3254.940
12:45,3236.320
12:50,3212.860
12:55,3200.710
13:00,3108.570
13:05,3058.640
13:10,3001.810
13:15,2959.490
13:20,2964.950
13:25,2925.930
13:30,2929.700
13:35,2953.440
13:40,3012.170
13:45,2981.940
13:50,3043.990
13:55,3020.140
14:00,3055.230
14:05,3086.230
14:10,3069.690
14:15,3101.880
14:20,3069.590
14:25,3092.930
14:30,3096.710
14:35,3109.670
14:40,3129.650
14:45,3091.630
14:50,3113.970
14:55,3099.870
15:00,3124.170
15:05,3102.790
15:10,3110.210
15:15,3102.440
15:20,3106.800
15:25,3112.090
15:30,3116.910
15:35,3075.060
15:40,3062.490
15:45,3057.960
15:50,3074.020
15:55,3068.860
16:00,3050.760
16:05,3076.100
16:10,3093.430
16:15,3073.020
16:20,3124.730
16:25,3068.980
16:30,3091.380
16:35,3083.020
16:40,3097.230
16:45,3132.710
16:50,3145.460
16:55,3167.440
17:00,3179.470
17:05,3198.670
17:10,3169.190
17:15,3198.850
17:20,3234.640
17:25,3249.330
17:30,3258.910
17:35,3321.960
17:40,3345.850
17:45,3409.830
17:50,3395.670
17:55,3430.980
18:00,3484.840
18:05,3487.060
18:10,3477.360
18:15,3458.550
18:20,3452.720
18:25,3472.470
18:30,3465.930
18:35,3450.830
18:40,3427.230
18:45,3437.280
18:50,3398.140
18:55,3417.930
19:00,3388.480
19:05,3367.590
19:10,3338.450
19:15,3314.460
19:20,3291.200
19:25,3273.940
19:30,3288.860
19:35,3245.620
19:40,3241.620
19:45,3247.520
19:50,3201.930
19:55,3173.140
20:00,3166.360
20:05,3151.440
20:10,3077.650
20:15,3041.250
20:20,2999.200
20:25,3016.050
20:30,2984.790
20:35,2964.480
20:40,2917.380
20:45,2912.840
20:50,2876.720
20:55,2829.910
21:00,2794.460
21:05,2745.390
21:10,2734.580
21:15,2709.060
21:20,2650.520
21:25,2716.270
21:30,2683.060
21:35,2647.000
21:40,2650.010
21:45,2641.880
21:50,2621.790
21:55,2593.380
22:00,2590.950
22:05,2548.920
22:10,2541.750
22:15,2514.040
22:20,2496.360
22:25,2500.250
22:30,2467.290
22:35,2456.610
22:40,2425.440
22:45,2414.750
22:50,2413.520
22:55,2396.200
23:00,2357.010
23:05,2341.830
23:10,2320.880
23:15,2291.530
23:20,2286.800
23:25,2263.290
23:30,2240.540
23:35,2211.550
23:40,2200.340
23:45,2172.830
23:50,2157.870
23:55,2144.770
