time,value
00:00,2343.450
00:05,2325.460
00:10,2294.370
00:15,2282.230
00:20,2280.280
00:25,2264.220
00:30,2247.940
00:35,2236.090
00:40,2211.900
00:45,2208.310
00:50,2197.680
00:55,2188.330
01:00,2177.560
01:05,2171.080
01:10,2144.800
01:15,2139.320
01:20,2145.040
01:25,2127.240
01:30,2123.280
01:35,2105.440
01:40,2091.600
01:45,2099.200
01:50,2092.300
01:55,2086.550
02:00,2082.580
02:05,2081.610
02:10,2064.630
02:15,2052.500
02:20,2061.100
02:25,2051.420
02:30,2058.050
02:35,2038.420
02:40,2039.320
02:45,2034.850
02:50,2020.710
02:55,2022.990
03:00,2023.800
03:05,2032.930
03:10,2012.230
03:15,2005.330
03:20,2009.920
03:25,2009.050
03:30,2012.070
03:35,2018.350
03:40,2005.600
03:45,2012.920
03:50,2004.610
03:55,2009.520
04:00,2021.060
04:05,2036.090
04:10,2035.740
04:15,2030.190
04:20,2034.170
04:25,2042.250
04:30,2054.130
04:35,2052.230
04:40,2064.140
04:45,2086.710
04:50,2088.340
04:55,2076.400
05:00,2083.880
05:05,2114.810
05:10,2137.970
05:15,2135.670
05:20,2160.910
05:25,2163.740
05:30,2192.360
05:35,2217.320
05:40,2239.820
05:45,2255.750
05:50,2276.550
05:55,2283.500
06:00,2302.170
06:05,2342.670
06:10,2361.620
06:15,2373.670
06:20,2379.610
06:25,2408.020
06:30,2428.910
06:35,2433.090
06:40,2460.720
06:45,2493.930
06:50,2533.390
06:55,2544.030
07:00,2575.690
07:05,2567.100
07:10,2627.700
07:15,2645.970
07:20,2667.830
07:25,2674.970
07:30,2700.670
07:35,2725.390
07:40,2748.750
07:45,2746.880
07:50,2763.270
07:55,2778.090
08:00,2779.150
08:05,2796.070
08:10,2809.900
08:15,2801.230
08:20,2808.560
08:25,2837.630
08:30,2867.570
08:35,2851.250
08:40,2869.960
08:45,2847.390
08:50,2880.070
08:55,2891.960
09:00,2892.700
09:05,2901.120
09:10,2939.820
09:15,2950.460
09:20,2960.640
09:25,3023.810
09:30,3053.700
09:35,3085.200
09:40,3091.430
09:45,3111.780
09:50,3118.530
09:55,3151.250
10:00,3174.580
10:05,3196.770
10:10,3189.710
10:15,3226.400
10:20,3237.150
10:25,3259.720
10:30,3235.170
10:35,3265.230
10:40,3231.010
10:45,3253.350
10:50,3229.350
10:55,3208.730
11:00,3268.460
11:05,3275.570
11:10,3242.360
11:15,3241.140
11:20,3244.200
11:25,3259.760
11:30,3255.180
11:35,3244.580
11:40,3248.250
11:45,3206.450
11:50,3238.400
11:55,3228.870
12:00,3203.000
12:05,3230.690
12:10,3208.690
12:15,3193.450
12:20,3205.740
12:25,3174.800
12:30,3174.020
12:35,3187.870
12:40,3163.570
12:45,3143.930
12:50,3127.250
12:55,3107.250
13:00,3017.100
13:05,2965.110
13:10,2901.810
13:15,2887.660
13:20,2886.920
13:25,2849.800
13:30,2840.270
13:35,2862.990
13:40,2875.790
13:45,2920.380
13:50,2904.650
13:55,2890.440
14:00,2903.750
14:05,2909.920
14:10,2907.590
14:15,2887.180
14:20,2916.650
14:25,2914.430
14:30,2924.280
14:35,2948.610
14:40,2948.650
14:45,2919.580
14:50,2937.690
14:55,2918.860
15:00,2914.290
15:05,2947.280
15:10,2932.860
15:15,2935.250
15:20,2898.960
15:25,2930.490
15:30,2898.070
15:35,2921.510
15:40,2903.780
15:45,2884.580
15:50,2905.680
15:55,2901.930
16:00,2886.540
16:05,2901.870
16:10,2892.500
16:15,2881.260
16:20,2923.200
16:25,2899.750
16:30,2897.010
16:35,2934.980
16:40,2914.090
16:45,2934.100
16:50,2917.690
16:55,2940.590
17:00,2972.580
17:05,3002.790
17:10,3018.580
17:15,3020.250
17:20,3036.770
17:25,3020.650
17:30,3087.700
17:35,3123.480
17:40,3150.920
17:45,3183.890
17:50,3245.140
17:55,3268.240
18:00,3316.630
18:05,3321.790
18:10,3317.700
18:15,3328.160
18:20,3330.360
18:25,3336.040
18:30,3305.980
18:35,3323.720
18:40,3288.220
18:45,3303.980
18:50,3291.500
18:55,3294.310
19:00,3262.920
19:05,3270.630
19:10,3253.440
19:15,3234.720
19:20,3243.860
19:25,3177.830
19:30,3227.540
19:35,3188.810
19:40,3198.110
19:45,3156.730
19:50,3143.120
19:55,3119.980
20:00,3104.410
20:05,3064.090
20:10,3062.790
20:15,3034.330
20:20,3010.460
20:25,3002.420
20:30,2983.690
20:35,2912.410
20:40,2917.890
20:45,2919.190
20:50,2884.190
20:55,2859.780
21:00,2824.030
21:05,2762.850
21:10,2758.170
21:15,2733.540
21:20,2708.960
21:25,2716.680
21:30,2714.600
21:35,2687.140
21:40,2677.230
21:45,2646.810
21:50,2624.440
21:55,2644.670
22:00,2579.420
22:05,2590.160
22:10,2557.010
22:15,2533.120
22:20,2537.190
22:25,2525.680
22:30,2515.580
22:35,2485.880
22:40,2472.280
22:45,2470.750
22:50,2444.460
22:55,2434.310
23:00,2433.790
23:05,2393.310
23:10,2373.970
23:15,2371.150
23:20,2351.550
23:25,2327.070
23:30,2300.870
23:35,2309.840
23:40,2281.560
23:45,2267.270
23:50,2241.870
23:55,2227.130
