time,value
00:00,1982.420
00:05,1946.620
00:10,1910.800
00:15,1885.650
00:20,1884.750
00:25,1860.610
00:30,1834.260
00:35,1810.280
00:40,1784.380
00:45,1778.150
00:50,1757.720
00:55,1746.480
01:00,1732.740
01:05,1725.460
01:10,1699.310
01:15,1687.030
01:20,1679.190
01:25,1665.380
01:30,1657.420
01:35,1646.340
01:40,1642.860
01:45,1633.740
01:50,1617.330
01:55,1616.790
02:00,1608.100
02:05,1596.600
02:10,1587.270
02:15,1582.100
02:20,1577.000
02:25,1571.580
02:30,1565.600
02:35,1566.370
02:40,1553.050
02:45,1556.740
02:50,1551.370
02:55,1540.000
03:00,1539.510
03:05,1545.040
03:10,1543.100
03:15,1542.240
03:20,1535.890
03:25,1537.700
03:30,1543.150
03:35,1536.010
03:40,1532.110
03:45,1540.130
03:50,1543.390
03:55,1547.940
04:00,1553.400
04:05,1560.920
04:10,1574.580
04:15,1587.880
04:20,1590.490
04:25,1605.000
04:30,1610.970
04:35,1620.580
04:40,1625.290
04:45,1623.090
04:50,1638.710
04:55,1665.140
05:00,1682.240
05:05,1722.770
05:10,1745.400
05:15,1786.530
05:20,1814.480
05:25,1835.520
05:30,1882.860
05:35,1899.930
05:40,1945.420
05:45,1989.630
05:50,2035.780
05:55,2096.720
06:00,2134.530
06:05,2193.340
06:10,2213.580
06:15,2305.420
06:20,2366.560
06:25,2404.320
06:30,2453.720
06:35,2507.150
06:40,2564.730
06:45,2588.330
06:50,2642.050
06:55,2707.080
07:00,2756.700
07:05,2790.410
07:10,2897.460
07:15,2971.810
07:20,3067.940
07:25,3074.540
07:30,3147.560
07:35,3193.550
07:40,3256.380
07:45,3323.510
07:50,3519.040
07:55,3396.600
08:00,3465.190
08:05,3476.050
08:10,3510.890
08:15,3546.770
08:20,3557.050
08:25,3606.310
08:30,3636.850
08:35,3638.660
08:40,3659.530
08:45,3651.710
08:50,3680.350
08:55,3680.830
09:00,3693.820
09:05,3674.040
09:10,3689.210
09:15,3767.240
09:20,3759.410
09:25,3819.890
09:30,3824.440
09:35,3852.830
09:40,3850.150
09:45,3894.920
09:50,3917.960
09:55,3918.640
10:00,3926.120
10:05,3900.700
10:10,3870.030
10:15,3913.700
10:20,3892.570
10:25,3916.020
10:30,3891.840
10:35,3911.700
10:40,3938.580
10:45,3888.930
10:50,3856.260
10:55,3847.880
11:00,3826.380
11:05,3658.760
11:10,3640.310
11:15,3637.220
11:20,3651.720
11:25,3633.460
11:30,3629.220
11:35,3622.720
11:40,3531.590
11:45,3509.850
11:50,3513.030
11:55,3490.340
12:00,3429.890
12:05,3372.090
12:10,3372.970
12:15,3341.920
12:20,3328.020
12:25,3345.120
12:30,3323.510
12:35,3276.370
12:40,3268.750
12:45,3222.140
12:50,3199.700
12:55,3195.720
13:00,3114.480
13:05,3038.760
13:10,2966.420
13:15,2939.250
13:20,2910.390
13:25,2861.730
13:30,2864.450
13:35,2865.250
13:40,2857.340
13:45,2858.340
13:50,2859.890
13:55,2826.140
14:00,2831.170
14:05,2861.900
14:10,2840.220
14:15,2814.980
14:20,2795.760
14:25,2831.120
14:30,2844.470
14:35,2854.460
14:40,2820.240
14:45,2801.720
14:50,2754.300
14:55,2746.900
15:00,2756.170
15:05,2745.420
15:10,2716.380
15:15,2707.720
15:20,2717.260
15:25,2693.190
15:30,2702.450
15:35,2682.440
15:40,2678.740
15:45,2666.320
15:50,2665.220
15:55,2666.630
16:00,2671.130
16:05,2636.480
16:10,2601.360
16:15,2624.280
16:20,2678.200
16:25,2695.800
16:30,2689.060
16:35,2701.680
16:40,2726.940
16:45,2686.230
16:50,2725.630
16:55,2699.730
17:00,2734.040
17:05,2776.370
17:10,2770.340
17:15,2801.200
17:20,2809.650
17:25,2808.540
17:30,2860.810
17:35,2903.020
17:40,2904.770
17:45,2942.510
17:50,2935.210
17:55,2997.780
18:00,3038.370
18:05,3071.360
18:10,3085.760
18:15,3136.930
18:20,3181.390
18:25,3183.290
18:30,3173.170
18:35,3157.640
18:40,3175.500
18:45,3165.030
18:50,3164.470
18:55,3143.390
19:00,3155.600
19:05,3096.270
19:10,3089.870
19:15,3101.800
19:20,3098.190
19:25,3077.170
19:30,3054.270
19:35,3057.850
19:40,3033.330
19:45,3027.420
19:50,3024.030
19:55,3026.620
20:00,2996.320
20:05,2920.040
20:10,2885.230
20:15,2885.910
20:20,2867.650
20:25,2864.090
20:30,2850.860
20:35,2790.030
20:40,2790.530
20:45,2752.770
20:50,2758.410
20:55,2708.740
21:00,2653.110
21:05,2651.570
21:10,2617.430
21:15,2534.990
21:20,2556.980
21:25,2549.690
21:30,2558.650
21:35,2527.980
21:40,2443.130
21:45,2480.760
21:50,2459.080
21:55,2475.190
22:00,2439.510
22:05,2390.880
22:10,2372.440
22:15,2360.570
22:20,2363.920
22:25,2336.380
22:30,2302.180
22:35,2304.630
22:40,2268.860
22:45,2249.760
22:50,2222.300
22:55,2178.240
23:00,2147.170
23:05,2128.530
23:10,2109.480
23:15,2059.010
23:20,2048.150
23:25,2029.140
23:30,2000.780
23:35,1948.140
23:40,1938.320
23:45,1911.670
23:50,1861.940
23:55,1858.220
