time,value
00:00,1976.430
00:05,1948.780
00:10,1917.860
00:15,1888.200
00:20,1877.600
00:25,1847.510
00:30,1822.960
00:35,1790.320
00:40,1787.620
00:45,1769.560
00:50,1751.740
00:55,1734.400
01:00,1728.270
01:05,1718.430
01:10,1691.800
01:15,1689.320
01:20,1678.240
01:25,1662.130
01:30,1651.400
01:35,1636.490
01:40,1632.060
01:45,1625.130
01:50,1614.350
01:55,1609.160
02:00,1603.940
02:05,1589.810
02:10,1590.040
02:15,1585.740
02:20,1576.330
02:25,1570.350
02:30,1563.100
02:35,1561.140
02:40,1559.040
02:45,1550.070
02:50,1542.310
02:55,1539.180
03:00,1539.640
03:05,1533.490
03:10,1536.990
03:15,1537.640
03:20,1534.290
03:25,1539.560
03:30,1534.360
03:35,1528.740
03:40,1529.250
03:45,1537.650
03:50,1539.110
03:55,1542.830
04:00,1541.570
04:05,1557.380
04:10,1562.600
04:15,1570.980
04:20,1584.150
04:25,1585.140
04:30,1603.930
04:35,1618.280
04:40,1637.630
04:45,1647.930
04:50,1664.010
04:55,1678.610
05:00,1705.420
05:05,1744.150
05:10,1787.300
05:15,1817.630
05:20,1854.760
05:25,1894.230
05:30,1943.000
05:35,2008.410
05:40,2055.280
05:45,2126.570
05:50,2178.960
05:55,2225.130
06:00,2297.400
06:05,2378.060
06:10,2467.600
06:15,2565.230
06:20,2634.260
06:25,2715.070
06:30,2793.600
06:35,2842.600
06:40,2902.750
06:45,2989.520
06:50,3057.270
06:55,3118.710
07:00,3158.180
07:05,3230.650
07:10,3290.160
07:15,3382.310
07:20,3401.250
07:25,3464.480
07:30,3499.070
07:35,3547.470
07:40,3608.190
07:45,3679.460
07:50,3700.830
07:55,3731.280
08:00,3717.510
08:05,3734.730
08:10,3753.660
08:15,3781.860
08:20,3785.720
08:25,3833.620
08:30,3838.880
08:35,3830.520
08:40,3863.660
08:45,3836.120
08:50,3845.170
08:55,3876.080
09:00,3862.870
09:05,3844.070
09:10,3894.640
09:15,3936.510
09:20,3944.660
09:25,4001.020
09:30,4021.510
09:35,4053.030
09:40,4074.640
09:45,4059.190
09:50,4072.820
09:55,4077.280
10:00,4116.970
10:05,4051.200
10:10,4062.050
10:15,4072.400
10:20,4080.390
10:25,4059.230
10:30,4062.270
10:35,4070.400
10:40,4044.710
10:45,4037.050
10:50,4007.040
10:55,3982.200
11:00,3937.210
11:05,3960.510
11:10,3918.140
11:15,3917.990
11:20,3914.400
11:25,3880.740
11:30,3848.550
11:35,3833.530
11:40,3841.840
11:45,3784.190
11:50,3745.370
11:55,3752.840
12:00,3755.930
12:05,3735.670
12:10,3689.880
12:15,3631.330
12:20,3628.300
12:25,3602.440
12:30,3584.870
12:35,3566.920
12:40,3530.960
12:45,3558.250
12:50,3488.930
12:55,3472.540
13:00,3361.150
13:05,3254.730
13:10,3201.390
13:15,3112.970
13:20,3138.900
13:25,3120.610
13:30,3052.300
13:35,3085.210
13:40,3105.460
13:45,3112.750
13:50,3117.900
13:55,3139.310
14:00,3115.200
14:05,3104.650
14:10,3113.040
14:15,3101.740
14:20,3112.640
14:25,3111.420
14:30,3099.800
14:35,3135.080
14:40,3120.060
14:45,3096.670
14:50,3120.630
14:55,3105.260
15:00,3116.250
15:05,3070.630
15:10,3069.550
15:15,3094.610
15:20,3050.070
15:25,3043.560
15:30,3061.740
15:35,3054.000
15:40,3036.470
15:45,3045.680
15:50,3054.350
15:55,3045.580
16:00,3055.170
16:05,3051.260
16:10,3033.090
16:15,3029.390
16:20,3033.700
16:25,3049.570
16:30,3049.300
16:35,3060.580
16:40,3080.840
16:45,3066.860
16:50,3080.310
16:55,3097.390
17:00,3074.760
17:05,3161.140
17:10,3140.080
17:15,3149.830
17:20,3146.930
17:25,3202.750
17:30,3203.670
17:35,3271.840
17:40,3320.420
17:45,3305.800
17:50,3337.580
17:55,3401.210
18:00,3429.590
18:05,3479.600
18:10,3484.610
18:15,3476.120
18:20,3541.350
18:25,3530.230
18:30,3529.180
18:35,3522.630
18:40,3518.370
18:45,3517.220
18:50,3504.040
18:55,3495.910
19:00,3501.410
19:05,3514.340
19:10,3471.500
19:15,3456.990
19:20,3467.250
19:25,3450.750
19:30,3483.390
19:35,3410.710
19:40,3416.760
19:45,3396.190
19:50,3389.400
19:55,3347.730
20:00,3307.900
20:05,3304.400
20:10,3273.170
20:15,3260.440
20:20,3226.920
20:25,3245.230
20:30,3209.780
20:35,3157.720
20:40,3113.260
20:45,3126.400
20:50,3103.940
20:55,3082.690
21:00,3046.080
21:05,2968.490
21:10,2949.780
21:15,2959.610
21:20,2904.630
21:25,2778.780
21:30,2886.890
21:35,2873.410
21:40,2833.180
21:45,2826.760
21:50,2828.230
21:55,2782.390
22:00,2768.560
22:05,2725.740
22:10,2692.670
22:15,2667.940
22:20,2636.860
22:25,2622.140
22:30,2567.470
22:35,2547.450
22:40,2530.800
22:45,2472.130
22:50,2450.610
22:55,2421.500
23:00,2389.200
23:05,2343.280
23:10,2316.200
23:15,2251.220
23:20,2249.880
23:25,2212.710
23:30,2157.330
23:35,2105.610
23:40,2092.260
23:45,2081.080
23:50,2044.050
23:55,1994.810
