time,value
00:00,4781.060
00:05,4745.310
00:10,4705.950
00:15,4693.620
00:20,4660.850
00:25,4625.940
00:30,4593.070
00:35,4580.680
00:40,4557.470
00:45,4531.780
00:50,4505.320
00:55,4499.590
01:00,4472.870
01:05,4433.240
01:10,4410.230
01:15,4383.340
01:20,4370.300
01:25,4369.280
01:30,4351.850
01:35,4309.020
01:40,4299.510
01:45,4274.250
01:50,4254.640
01:55,4246.050
02:00,4230.280
02:05,4198.830
02:10,4196.330
02:15,4173.580
02:20,4160.860
02:25,4137.700
02:30,4124.910
02:35,4094.170
02:40,4084.970
02:45,4059.820
02:50,4037.450
02:55,4034.340
03:00,4022.660
03:05,4000.540
03:10,3994.350
03:15,3982.710
03:20,3976.650
03:25,3950.100
03:30,3933.910
03:35,3910.920
03:40,3900.100
03:45,3893.480
03:50,3887.490
03:55,3881.040
04:00,3856.990
04:05,3853.480
04:10,3834.910
04:15,3825.130
04:20,3812.840
04:25,3807.480
04:30,3787.890
04:35,3779.720
04:40,3767.870
04:45,3756.540
04:50,3752.550
04:55,3725.940
05:00,3727.840
05:05,3734.390
05:10,3725.590
05:15,3721.400
05:20,3724.170
05:25,3731.230
05:30,3702.040
05:35,3698.760
05:40,3692.020
05:45,3683.380
05:50,3684.360
05:55,3672.500
06:00,3664.710
06:05,3632.750
06:10,3650.630
06:15,3646.680
06:20,3665.860
06:25,3687.180
06:30,3713.300
06:35,3700.140
06:40,3721.870
06:45,3732.270
06:50,3723.060
06:55,3706.830
07:00,3703.350
07:05,3713.860
07:10,3738.040
07:15,3723.880
07:20,3736.170
07:25,3752.230
07:30,3744.560
07:35,3717.890
07:40,3722.610
07:45,3735.580
07:50,3730.900
07:55,3754.480
08:00,3711.280
08:05,3745.670
08:10,3738.400
08:15,3774.680
08:20,3784.880
08:25,3826.990
08:30,3832.840
08:35,3849.080
08:40,3853.260
08:45,3866.870
08:50,3888.440
08:55,3897.240
09:00,3908.610
09:05,3995.440
09:10,4039.340
09:15,4126.470
09:20,4183.570
09:25,4201.040
09:30,4239.260
09:35,4309.940
09:40,4322.910
09:45,4401.700
09:50,4389.120
09:55,4454.650
10:00,4509.940
10:05,4497.080
10:10,4526.460
10:15,4563.810
10:20,4578.230
10:25,4630.410
10:30,4626.520
10:35,4653.410
10:40,4665.820
10:45,4669.280
10:50,4688.760
10:55,4698.730
11:00,4715.730
11:05,4716.760
11:10,4735.270
11:15,4766.580
11:20,4755.130
11:25,4748.510
11:30,4747.610
11:35,4747.430
11:40,4761.730
11:45,4758.060
11:50,4798.150
11:55,4813.620
12:00,4774.190
12:05,4792.000
12:10,4785.990
12:15,4792.750
12:20,4800.770
12:25,4794.200
12:30,4789.850
12:35,4798.240
12:40,4797.550
12:45,4812.730
12:50,4812.470
12:55,4776.460
13:00,4716.480
13:05,4654.750
13:10,4606.260
13:15,4619.220
13:20,4618.230
13:25,4626.600
13:30,4597.260
13:35,4652.910
13:40,4699.430
13:45,4723.690
13:50,4776.630
13:55,4776.310
14:00,4797.270
14:05,4835.760
14:10,4843.740
14:15,4850.630
14:20,4898.170
14:25,4995.960
14:30,5020.890
14:35,5046.000
14:40,5064.230
14:45,5102.810
14:50,5132.650
14:55,5140.200
15:00,5149.530
15:05,5153.180
15:10,5155.650
15:15,5183.060
15:20,5187.700
15:25,5168.370
15:30,5186.100
15:35,5174.010
15:40,5171.590
15:45,5165.750
15:50,5166.340
15:55,5142.750
16:00,5131.590
16:05,5110.430
16:10,5122.220
16:15,5077.250
16:20,5099.130
16:25,5085.270
16:30,5058.430
16:35,5047.540
16:40,5032.550
16:45,5003.250
16:50,4972.320
16:55,4854.420
17:00,4928.500
17:05,4911.810
17:10,4916.780
17:15,4919.520
17:20,4895.330
17:25,4909.220
17:30,4906.170
17:35,4849.900
17:40,4847.280
17:45,4775.640
17:50,4758.720
17:55,4734.250
18:00,4733.910
18:05,4727.080
18:10,4710.270
18:15,4695.450
18:20,4666.810
18:25,4677.730
18:30,4673.680
18:35,4696.440
18:40,4678.440
18:45,4678.750
18:50,4719.230
18:55,4695.530
19:00,4734.570
19:05,4744.970
19:10,4757.660
19:15,4758.810
19:20,4792.930
19:25,4820.550
19:30,4830.550
19:35,4828.530
19:40,4798.480
19:45,4830.170
19:50,4814.830
19:55,4820.160
20:00,4808.100
20:05,4793.340
20:10,4772.530
20:15,4743.120
20:20,4751.490
20:25,4758.230
20:30,4760.990
20:35,4773.980
20:40,4756.760
20:45,4752.760
20:50,4779.040
20:55,4758.240
21:00,4738.210
21:05,4728.550
21:10,4740.800
21:15,4768.720
21:20,4772.150
21:25,4801.570
21:30,4836.220
21:35,4856.070
21:40,4893.660
21:45,4929.780
21:50,4949.670
21:55,4987.480
22:00,5005.730
22:05,5056.340
22:10,5065.680
22:15,5080.420
22:20,5102.230
22:25,5153.060
22:30,5145.040
22:35,5180.840
22:40,5227.620
22:45,5248.600
22:50,5269.840
22:55,5261.050
23:00,5258.460
23:05,5246.060
23:10,5255.790
23:15,5262.640
23:20,5237.810
23:25,5208.580
23:30,5205.540
23:35,5197.790
23:40,5170.400
23:45,5149.620
23:50,5117.690
23:55,5089.980
